product_id,cost,competitor_price,demand_score,seasonality,rating,marketing_spend,price
PROD_2529,798.3,910.71,30,1,2.9,349.8,1153.99
PROD_2530,547.92,591.55,21,3,5.0,1897.93,679.74
PROD_2531,666.21,727.33,99,12,3.7,1108.57,1043.01
PROD_2532,249.8,281.93,6,10,1.3,173.73,280.81
PROD_2533,31.17,38.18,92,2,1.5,1401.52,43.86
PROD_2534,595.54,800.5,32,2,4.7,170.52,857.76
PROD_2535,670.63,868.77,42,8,3.5,1490.8,937.74
PROD_2536,597.57,792.48,62,6,4.4,1512.43,786.88
PROD_2537,131.42,154.14,89,12,4.6,1319.6,206.38
PROD_2538,607.67,724.12,32,12,2.8,1477.8,839.39
PROD_2539,619.76,736.14,99,12,1.2,221.53,918.5
PROD_2540,533.66,596.18,86,6,1.8,1467.22,775.44
PROD_2541,617.57,661.68,88,4,1.3,316.54,832.08
PROD_2542,679.82,854.41,39,1,1.8,712.04,1030.17
PROD_2543,498.61,696.17,64,11,,1888.35,752.48
PROD_2544,89.11,98.77,30,7,1.5,1030.61,127.41
PROD_2545,400.35,426.91,63,8,1.7,1936.48,596.45
PROD_2546,80.57,106.58,96,2,2.8,223.4,117.7
PROD_2547,337.88,384.65,31,2,2.4,981.24,456.68
PROD_2548,337.54,452.43,87,1,2.9,171.68,425.89
PROD_2549,71.49,92.68,40,4,2.7,1278.91,100.78
PROD_2550,292.08,403.36,33,6,3.6,203.48,373.68
PROD_2551,106.58,127.16,63,5,4.7,391.97,135.01
PROD_2552,650.42,833.64,25,4,1.4,554.72,844.57
PROD_2553,759.2,920.68,36,4,1.4,1510.05,1093.98
PROD_2554,76.41,97.09,24,10,4.4,369.73,115.74
PROD_2555,764.99,923.62,95,7,3.0,1700.93,1064.07
PROD_2556,427.61,477.22,58,7,4.1,307.21,1657.39
PROD_2557,253.66,311.44,39,2,1.9,118.73,366.37
PROD_2558,79.95,98.74,46,7,4.3,820.34,107.15
PROD_2559,410.49,547.47,77,2,4.7,1959.91,545.83
PROD_2560,639.72,836.39,10,4,3.5,265.17,784.99
PROD_2561,571.53,732.89,87,1,1.4,248.35,2667.11
PROD_2562,59.18,64.48,82,5,4.6,1514.77,217.9
PROD_2563,76.86,100.09,32,1,4.2,658.72,101.75
PROD_2564,334.24,409.48,97,4,4.0,1448.7,490.72
PROD_2565,250.33,341.18,36,9,1.1,440.02,344.63
PROD_2566,201.26,276.12,28,12,,947.14,314.49
PROD_2567,239.18,255.76,16,8,1.6,567.32,300.62
PROD_2568,646.72,864.81,16,6,1.9,930.48,939.62
PROD_2569,744.8,791.86,18,8,3.3,1549.74,2489.6
PROD_2570,335.98,395.96,8,5,2.1,1535.92,404.97
PROD_2571,726.77,901.05,80,7,3.6,1055.76,1144.16
PROD_2572,270.77,298.34,75,8,3.4,1860.33,383.41
PROD_2573,391.62,513.5,70,7,1.4,564.38,498.5
PROD_2574,196.3,206.69,1,4,3.6,518.61,254.37
PROD_2575,519.57,576.21,62,5,4.7,1246.92,801.95
PROD_2576,783.61,982.08,76,10,1.6,1261.53,1197.33
PROD_2577,490.72,637.96,38,6,3.4,140.75,717.54
PROD_2578,299.09,410.01,92,12,2.4,1235.17,465.22
PROD_2579,525.3,681.27,45,11,2.8,780.15,379.85
PROD_2580,115.88,148.92,58,6,2.1,1507.51,164.95
PROD_2581,713.15,847.24,81,9,2.4,1625.81,1073.26
PROD_2582,412.41,433.21,1,10,1.1,1126.7,562.37
PROD_2583,370.49,404.6,32,2,4.9,53.32,1341.48
PROD_2584,476.97,590.06,8,6,,1290.91,581.73
PROD_2585,507.33,652.58,40,3,3.0,1510.32,680.34
PROD_2586,75.99,90.89,56,2,2.5,535.52,105.14
PROD_2587,552.44,721.34,63,6,3.2,956.06,714.18
PROD_2588,208.71,257.26,88,4,2.5,1933.17,284.86
PROD_2589,576.88,620.7,74,5,2.4,631.33,766.0
PROD_2590,661.58,739.12,74,5,2.9,485.15,858.19
PROD_2591,647.09,869.69,36,3,2.1,461.17,908.15
PROD_2592,450.95,587.91,89,12,1.7,1139.66,644.92
PROD_2593,425.73,580.34,57,4,3.2,1902.08,245.58
PROD_2594,131.44,143.42,74,3,4.4,1236.95,595.68
PROD_2595,624.77,872.54,83,7,1.6,641.48,939.6
PROD_2596,231.7,260.27,45,1,1.1,1295.21,286.04
PROD_2597,407.42,429.47,79,6,2.0,1268.44,537.94
PROD_2598,241.73,338.21,80,4,4.9,1214.0,383.09
PROD_2599,124.39,142.84,2,1,4.3,360.88,155.05
PROD_2600,511.06,656.1,93,1,3.4,1287.41,811.87
PROD_2601,62.38,,68,5,4.7,888.82,82.4
PROD_2602,603.94,756.79,50,5,2.8,86.25,757.09
PROD_2603,267.72,365.81,29,10,4.9,1102.54,348.73
PROD_2604,20.11,23.36,95,7,2.2,1979.07,27.45
PROD_2605,418.68,537.83,81,12,2.0,731.99,674.35
PROD_2606,56.54,63.09,10,4,3.6,1932.84,83.4
PROD_2607,235.41,298.66,27,9,2.5,237.6,343.69
PROD_2608,571.44,667.31,15,4,3.5,1478.28,819.42
PROD_2609,68.9,77.44,60,7,2.2,272.94,102.78
PROD_2610,674.68,782.37,31,5,3.5,583.46,921.84
PROD_2611,22.98,25.57,21,5,2.1,1163.14,114.42
PROD_2612,212.52,290.24,60,6,1.2,1205.92,282.85
PROD_2613,597.91,710.92,58,8,4.6,1561.66,834.95
PROD_2614,266.69,302.92,41,5,4.5,1249.86,384.57
PROD_2615,99.48,120.06,46,3,4.9,1207.55,149.88
PROD_2616,300.98,349.8,45,6,3.9,1829.09,427.63
PROD_2617,230.91,302.61,26,12,3.7,931.71,365.36
PROD_2618,677.32,941.42,51,2,3.2,489.27,926.01
PROD_2619,264.41,318.17,36,12,1.5,365.49,399.88
PROD_2620,635.37,858.61,52,12,1.8,829.99,1019.66
PROD_2621,715.66,,81,8,2.2,1439.87,947.97
PROD_2622,358.38,396.02,51,8,4.6,132.96,535.96
PROD_2623,729.76,942.64,3,3,1.7,301.65,405.81
PROD_2624,314.31,386.51,14,12,4.7,256.92,458.23
PROD_2625,771.98,986.37,49,8,3.1,1191.24,1142.77
PROD_2626,89.65,122.04,77,9,3.9,523.59,124.26
PROD_2627,555.88,669.36,91,5,1.4,374.21,776.24
PROD_2628,405.17,553.23,1,5,2.1,1205.9,540.44
PROD_2629,322.37,423.18,57,6,4.8,1534.55,403.28
PROD_2630,513.52,627.01,17,7,2.1,697.7,683.14
PROD_2631,569.01,717.59,50,3,2.2,1177.5,739.52
PROD_2632,23.4,27.24,98,5,1.8,241.34,35.79
PROD_2633,150.22,209.45,14,1,1.5,1873.62,178.81
PROD_2634,576.18,739.56,59,11,1.9,706.95,873.12
PROD_2635,539.78,575.05,81,10,3.6,1995.14,867.0
PROD_2636,773.52,900.62,3,5,2.8,1958.25,1105.32
PROD_2637,613.61,778.16,98,4,3.2,1568.71,931.29
PROD_2638,761.6,814.7,40,1,1.5,89.13,1010.48
PROD_2639,567.98,601.13,89,7,4.2,1109.78,773.06
PROD_2640,252.48,304.87,66,1,4.1,219.33,335.47
PROD_2641,102.18,119.19,34,8,1.1,1795.52,123.94
PROD_2642,629.82,757.93,90,10,2.5,1589.79,977.0
PROD_2643,522.44,596.59,95,12,1.3,1946.06,795.35
PROD_2644,57.59,63.78,9,2,4.2,1236.35,78.78
PROD_2645,300.84,388.44,94,10,3.9,1068.24,423.04
PROD_2646,766.3,942.63,84,12,4.6,1062.0,1191.37
PROD_2647,410.31,459.57,21,5,1.9,803.57,549.11
PROD_2648,357.53,415.4,93,6,2.8,963.95,550.37
PROD_2649,377.01,473.95,25,9,1.7,1289.05,467.52
PROD_2650,182.93,196.7,44,7,2.5,1869.25,253.87
PROD_2651,307.59,338.85,25,6,3.1,1211.97,391.28
PROD_2652,308.45,331.78,9,5,1.2,1721.38,371.95
PROD_2653,60.84,81.18,62,6,3.9,1732.42,87.87
PROD_2654,618.7,812.57,26,11,3.2,1061.72,821.43
PROD_2655,344.87,453.05,57,4,4.3,727.57,448.23
PROD_2656,661.3,860.16,37,1,2.1,1297.17,981.68
PROD_2657,683.27,877.52,16,12,4.6,919.46,994.7
PROD_2658,185.36,225.57,37,9,5.0,208.81,234.53
PROD_2659,532.74,679.13,76,11,4.7,786.73,744.24
PROD_2660,388.38,413.01,24,5,4.1,1988.44,488.38
PROD_2661,706.52,895.53,26,8,4.2,144.6,968.53
PROD_2662,188.28,248.95,20,7,3.3,1408.5,267.79
PROD_2663,548.69,672.22,9,8,1.8,1690.32,767.61
PROD_2664,494.05,580.57,87,1,3.7,1315.02,679.52
PROD_2665,250.34,287.16,29,9,3.9,1161.01,340.81
PROD_2666,126.55,161.35,31,1,4.9,1429.73,173.34
PROD_2667,528.28,682.79,19,3,3.2,887.22,703.53
PROD_2668,596.11,807.63,20,8,2.1,228.16,825.42
PROD_2669,266.19,311.39,87,12,3.7,1926.62,419.14
PROD_2670,522.97,690.02,27,11,4.9,892.99,710.8
PROD_2671,328.2,409.1,94,1,1.7,1347.51,506.58
PROD_2672,576.3,783.19,85,1,2.3,1086.06,771.43
PROD_2673,175.39,216.56,44,6,3.2,156.61,228.39
PROD_2674,714.37,879.51,35,5,1.7,1907.86,1027.21
PROD_2675,244.18,305.78,71,11,,1595.45,378.92
PROD_2676,306.87,402.7,22,6,2.3,340.74,436.35
PROD_2677,65.31,90.63,74,3,4.5,1964.22,88.86
PROD_2678,106.98,115.08,87,10,1.2,1486.96,147.64
PROD_2679,422.37,451.39,15,12,2.7,971.03,552.27
PROD_2680,228.72,315.21,94,10,4.0,1242.17,332.0
PROD_2681,671.67,829.82,98,6,4.8,258.14,920.21
PROD_2682,31.46,39.8,13,2,4.9,1142.8,43.51
PROD_2683,315.69,384.78,4,8,2.7,193.64,1217.81
PROD_2684,283.13,306.57,82,12,4.8,1112.47,403.06
PROD_2685,35.08,46.26,56,6,1.1,1127.76,46.76
PROD_2686,117.01,153.46,23,4,4.0,1755.16,175.21
PROD_2687,342.64,397.15,97,4,3.6,1463.86,541.04
PROD_2688,404.43,468.0,98,11,2.0,536.63,276.38
PROD_2689,335.35,450.45,34,7,3.0,1782.43,450.57
PROD_2690,434.13,,100,3,,1167.82,568.69
PROD_2691,484.2,657.73,99,11,4.5,1232.44,727.3
PROD_2692,27.74,31.62,17,3,2.4,379.51,37.28
PROD_2693,381.99,480.37,28,6,3.5,1722.66,476.9
PROD_2694,771.53,1062.86,14,9,1.6,1865.38,997.59
PROD_2695,424.85,546.92,34,1,1.8,1561.23,515.67
PROD_2696,548.48,655.46,75,5,,1884.47,798.12
PROD_2697,263.25,339.95,57,1,4.0,639.48,340.72
PROD_2698,623.71,729.99,77,1,4.8,1729.18,831.07
PROD_2699,622.88,714.47,97,3,2.2,1003.34,892.42
PROD_2700,426.61,596.76,55,3,1.7,369.64,552.78
PROD_2701,781.29,1025.66,66,4,3.0,1354.16,1147.56
PROD_2702,117.93,,98,3,3.0,1384.03,181.99
PROD_2703,33.22,39.01,93,6,1.7,609.5,43.5
PROD_2704,620.72,662.44,37,12,3.9,103.61,939.64
PROD_2705,649.58,689.12,68,4,2.4,439.7,817.4
PROD_2706,113.76,141.52,76,8,1.7,829.57,161.36
PROD_2707,227.15,,26,1,2.3,376.75,302.76
PROD_2708,33.69,41.71,61,8,,428.36,50.6
PROD_2709,248.78,334.43,92,11,3.9,813.21,390.71
PROD_2710,623.05,661.49,67,1,,1925.48,813.29
PROD_2711,424.01,499.64,84,11,3.1,1540.27,653.72
PROD_2712,291.51,330.28,74,1,1.6,673.51,401.96
PROD_2713,309.96,373.98,52,7,4.7,1905.63,1446.78
PROD_2714,21.06,22.64,18,1,4.7,1309.01,27.03
PROD_2715,253.84,351.31,53,9,3.7,938.13,348.61
PROD_2716,524.24,591.41,63,8,1.1,963.19,665.14
PROD_2717,779.87,1070.61,53,1,3.1,850.95,1129.63
PROD_2718,680.71,816.21,27,2,3.5,504.33,931.51
PROD_2719,38.4,53.57,31,2,5.0,803.93,48.3
PROD_2720,720.88,896.71,91,2,5.0,1079.4,1127.59
PROD_2721,630.89,867.98,1,6,,1079.65,884.18
PROD_2722,628.69,661.31,6,4,1.3,1535.39,775.78
PROD_2723,377.24,494.89,11,8,4.8,749.66,445.31
PROD_2724,330.44,451.41,34,1,3.5,1447.76,461.09
PROD_2725,256.27,281.62,84,10,4.2,1177.28,373.83
PROD_2726,71.24,77.2,63,4,2.6,1925.6,112.13
PROD_2727,198.02,237.35,53,10,2.3,801.31,240.89
PROD_2728,212.35,292.36,85,11,2.9,1807.37,298.08
PROD_2729,397.58,492.93,85,5,1.6,1650.25,1636.57
PROD_2730,603.01,744.48,18,9,2.4,1293.45,882.47
PROD_2731,389.57,428.29,21,5,4.4,1326.3,481.24
PROD_2732,65.12,68.39,19,11,1.2,215.07,95.73
PROD_2733,767.08,1022.93,4,3,1.6,1902.94,951.26
PROD_2734,755.32,816.24,77,11,1.5,258.53,1181.17
PROD_2735,632.45,804.38,82,4,2.6,1148.3,978.54
PROD_2736,793.24,1086.82,29,10,5.0,693.64,995.06
PROD_2737,444.7,499.41,25,7,1.7,888.21,556.64
PROD_2738,770.96,989.02,56,1,1.6,1239.86,981.03
PROD_2739,78.97,85.1,77,11,4.7,1822.26,112.41
PROD_2740,305.23,384.99,63,6,4.5,942.26,387.42
PROD_2741,195.8,216.82,27,8,1.1,1976.07,285.35
PROD_2742,172.75,225.88,60,1,4.0,1205.98,235.12
PROD_2743,129.83,150.01,83,8,3.6,363.08,184.01
PROD_2744,505.48,612.74,49,7,4.1,420.52,721.99
PROD_2745,629.43,792.96,65,1,3.0,1446.42,906.46
PROD_2746,471.07,522.87,38,9,5.0,148.28,642.53
PROD_2747,134.63,176.31,83,11,1.2,986.67,181.4
PROD_2748,652.68,754.44,52,3,1.9,339.03,903.68
PROD_2749,516.04,661.48,1,2,2.6,894.78,607.23
PROD_2750,322.77,356.79,40,7,2.8,1512.34,473.1
PROD_2751,545.82,704.57,81,11,4.7,944.69,814.15
PROD_2752,222.73,243.85,21,3,3.2,368.73,305.75
PROD_2753,289.25,346.77,86,1,1.2,541.25,423.01
PROD_2754,735.64,836.07,15,10,2.6,766.7,974.58
PROD_2755,246.59,323.51,50,3,2.7,185.64,312.97
PROD_2756,386.59,441.38,48,6,4.9,1189.46,521.32
PROD_2757,714.31,970.46,32,3,3.4,1234.69,1042.16
PROD_2758,572.02,779.17,49,5,3.5,171.2,686.72
PROD_2759,68.52,76.66,68,9,3.9,834.51,89.17
PROD_2760,134.9,170.62,45,7,4.1,857.3,187.67
PROD_2761,26.12,28.22,32,2,3.5,700.95,38.29
PROD_2762,512.12,607.9,4,1,1.9,1137.59,657.05
PROD_2763,369.19,479.82,65,7,4.5,724.62,532.14
PROD_2764,124.73,159.76,97,4,3.9,862.0,181.03
PROD_2765,767.19,973.29,71,11,4.0,1605.17,1076.97
PROD_2766,433.13,497.62,73,7,5.0,366.11,620.09
PROD_2767,208.68,246.72,65,6,4.2,1257.27,319.13
PROD_2768,410.47,445.78,80,7,4.3,1035.91,651.42
PROD_2769,550.1,716.05,18,4,4.8,644.89,656.17
PROD_2770,79.47,97.45,54,3,1.6,1468.69,115.4
PROD_2771,234.27,304.1,47,12,3.0,1124.82,335.95
PROD_2772,649.43,738.49,6,5,3.3,980.85,754.09
PROD_2773,378.54,440.45,66,3,2.3,1351.96,1894.88
PROD_2774,446.33,520.86,9,3,4.4,1614.47,538.53
PROD_2775,357.6,378.7,68,4,4.0,1946.7,495.84
PROD_2776,54.24,63.43,23,8,3.9,1277.23,68.75
PROD_2777,149.28,198.72,43,2,5.0,1755.16,201.32
PROD_2778,367.52,501.32,51,4,2.0,52.13,494.01
PROD_2779,183.16,225.54,72,11,3.9,1083.96,271.14
PROD_2780,58.98,71.34,25,3,3.2,468.56,77.63
PROD_2781,678.05,719.26,80,7,2.3,233.68,905.8
PROD_2782,785.33,1066.26,35,2,1.6,1087.34,1065.22
PROD_2783,638.65,673.49,17,1,4.6,1506.31,913.64
PROD_2784,685.95,947.07,18,10,3.4,853.93,871.23
PROD_2785,208.74,254.92,27,1,4.3,1356.71,281.33
PROD_2786,769.29,899.82,15,6,3.2,1004.95,1062.53
PROD_2787,173.6,238.44,81,3,1.9,902.32,246.61
PROD_2788,762.12,806.73,69,7,2.4,616.0,1015.13
PROD_2789,795.96,997.73,80,8,2.5,796.06,1141.49
PROD_2790,575.14,714.4,15,5,4.9,732.1,693.51
PROD_2791,785.29,884.84,42,5,1.0,1310.07,590.83
PROD_2792,464.24,557.14,34,12,4.9,276.24,691.27
PROD_2793,222.44,284.35,48,2,4.9,230.64,267.54
PROD_2794,360.86,470.74,83,8,5.0,1337.03,537.09
PROD_2795,482.98,507.25,8,10,2.9,1115.28,639.28
PROD_2796,77.0,106.1,10,1,4.9,888.89,109.29
PROD_2797,505.43,559.8,5,10,2.6,347.26,1524.66
PROD_2798,785.32,888.79,48,9,1.1,851.5,1154.17
PROD_2799,168.28,192.22,26,1,1.9,1589.98,231.82
PROD_2800,638.22,678.58,86,1,4.8,1784.76,921.54
PROD_2801,728.16,795.93,23,1,1.1,1420.02,911.2
PROD_2802,756.09,1054.91,62,7,3.2,166.83,1058.52
PROD_2803,768.91,892.18,13,4,1.3,1357.3,3827.92
PROD_2804,426.74,465.3,9,12,2.1,519.92,604.46
PROD_2805,782.3,850.71,20,7,1.4,664.74,1088.57
PROD_2806,610.7,795.02,92,5,4.4,431.95,846.19
PROD_2807,146.1,197.11,57,12,3.4,1562.72,216.85
PROD_2808,391.98,446.83,24,7,4.6,1314.77,505.4
PROD_2809,580.3,613.56,33,10,3.8,1243.08,827.68
PROD_2810,212.93,240.2,20,7,4.9,1352.55,284.05
PROD_2811,519.68,555.94,60,4,3.0,511.71,672.48
PROD_2812,539.95,586.49,48,2,3.6,917.06,716.17
PROD_2813,146.91,176.44,64,8,3.3,1284.84,223.21
PROD_2814,460.77,520.88,30,2,2.9,1291.36,661.29
PROD_2815,621.87,765.26,73,9,4.4,1594.11,874.47
PROD_2816,409.14,465.9,17,5,3.6,609.85,602.01
PROD_2817,29.44,40.6,100,9,4.2,1552.16,40.9
PROD_2818,27.05,36.98,14,9,4.1,908.36,32.46
PROD_2819,298.48,372.62,19,8,1.8,1356.84,357.06
PROD_2820,742.43,871.65,71,8,3.6,938.65,970.54
PROD_2821,198.37,234.75,59,4,1.8,1899.79,248.67
PROD_2822,514.8,614.75,67,4,3.3,399.64,762.05
PROD_2823,193.22,252.08,97,2,3.7,1366.26,287.1
PROD_2824,270.9,327.27,44,4,5.0,1174.24,395.31
PROD_2825,681.47,919.89,32,4,1.1,386.83,941.6
PROD_2826,588.51,812.4,11,6,1.4,178.71,804.24
PROD_2827,94.41,110.23,2,3,1.3,1608.33,112.05
PROD_2828,354.39,441.65,90,2,2.6,357.03,510.6
PROD_2829,42.75,46.31,68,8,4.3,413.69,60.77
PROD_2830,395.09,442.57,17,2,4.4,1957.95,590.2
PROD_2831,536.7,641.2,81,8,3.9,1448.66,734.61
PROD_2832,112.43,126.17,92,7,4.6,538.45,146.36
PROD_2833,245.33,332.86,94,3,2.3,1202.35,367.95
PROD_2834,330.31,365.13,40,6,1.4,1091.52,469.35
PROD_2835,737.23,891.67,87,6,1.2,1696.72,1019.85
PROD_2836,794.74,1002.96,46,10,4.4,1472.18,1105.83
PROD_2837,55.03,71.11,88,5,3.9,1671.86,74.1
PROD_2838,613.59,726.53,93,8,3.8,462.44,987.63
PROD_2839,309.94,419.72,4,11,2.4,1298.43,400.4
PROD_2840,326.12,407.29,38,12,2.5,128.47,433.68
PROD_2841,608.33,732.32,63,5,4.8,184.43,766.56
PROD_2842,736.37,790.52,29,7,1.3,1441.38,966.05
PROD_2843,761.72,923.7,19,6,4.1,97.62,918.07
PROD_2844,470.16,628.72,91,11,2.2,1180.54,308.9
PROD_2845,298.55,377.7,29,7,1.2,1688.79,446.85
PROD_2846,634.29,850.74,100,9,4.0,790.89,860.68
PROD_2847,215.78,263.88,35,3,2.3,137.44,290.71
PROD_2848,459.98,502.05,70,10,3.9,1442.0,593.78
PROD_2849,299.69,316.11,23,7,3.8,1862.89,395.95
PROD_2850,532.17,615.26,46,10,3.1,1448.48,708.92
PROD_2851,207.51,268.58,44,3,4.1,1177.97,270.25
PROD_2852,169.44,224.78,48,2,3.3,498.56,237.57
PROD_2853,736.23,849.25,52,12,2.1,79.98,1016.05
PROD_2854,99.41,121.62,8,7,3.9,1404.61,145.17
PROD_2855,414.65,496.5,55,4,3.4,500.5,598.06
PROD_2856,192.27,229.5,66,1,1.1,1723.42,278.72
PROD_2857,50.37,56.96,77,6,4.6,959.41,78.84
PROD_2858,48.09,52.79,40,11,3.2,1084.74,76.9
PROD_2859,156.67,175.29,85,6,4.5,1520.18,231.5
PROD_2860,696.08,744.37,31,6,4.5,1569.89,954.23
PROD_2861,240.33,269.02,48,2,2.8,1303.17,324.8
PROD_2862,761.36,801.88,100,1,3.0,1879.94,1194.27
PROD_2863,473.67,601.34,61,3,2.7,1965.48,683.99
PROD_2864,360.56,418.51,52,12,2.8,1896.43,588.16
PROD_2865,472.47,657.02,38,2,4.6,1657.15,617.88
PROD_2866,423.02,472.86,91,6,,1425.97,604.25
PROD_2867,611.85,716.5,36,12,1.5,1343.49,859.0
PROD_2868,240.35,282.47,87,6,3.4,252.31,366.32
PROD_2869,295.38,311.02,55,5,5.0,579.39,378.87
PROD_2870,717.39,963.98,85,10,3.4,61.09,993.36
PROD_2871,758.24,804.64,13,10,4.1,317.95,1007.26
PROD_2872,716.2,987.68,37,5,4.1,906.5,923.85
PROD_2873,347.17,472.92,47,9,2.4,335.75,457.4
PROD_2874,628.69,777.96,90,5,2.5,1808.24,916.82
PROD_2875,391.54,485.61,71,10,3.9,1621.11,508.19
PROD_2876,408.08,521.86,22,6,3.0,189.64,533.54
PROD_2877,179.65,212.97,39,11,3.3,535.38,288.23
PROD_2878,481.08,614.11,87,4,3.9,1647.19,766.02
PROD_2879,165.19,176.03,58,10,4.1,1615.94,232.73
PROD_2880,278.62,297.82,30,1,2.1,1893.63,383.56
PROD_2881,686.92,831.2,18,4,1.6,1995.22,866.15
PROD_2882,181.52,225.51,18,2,2.2,1953.73,269.43
PROD_2883,75.5,102.74,74,10,3.0,849.77,100.52
PROD_2884,73.83,80.22,39,3,2.4,538.14,98.98
PROD_2885,753.81,1008.55,94,7,3.3,1528.9,990.75
PROD_2886,415.4,466.71,26,7,1.2,633.58,512.76
PROD_2887,339.34,403.11,71,1,3.0,1622.48,442.7
PROD_2888,652.49,757.41,7,8,2.5,1091.21,893.35
PROD_2889,671.94,799.65,69,7,3.1,1598.16,990.38
PROD_2890,279.11,307.77,65,1,2.7,587.97,382.2
PROD_2891,561.02,687.95,46,8,2.1,1040.65,734.86
PROD_2892,621.48,826.92,18,2,4.6,1149.85,3118.49
PROD_2893,530.63,639.16,13,8,1.7,1889.06,616.04
PROD_2894,138.24,168.89,25,3,3.7,569.87,102.62
PROD_2895,703.19,947.24,8,10,4.7,1876.54,988.44
PROD_2896,440.49,571.37,74,7,3.2,1619.47,683.82
PROD_2897,240.33,293.6,32,6,4.5,1475.24,314.85
PROD_2898,351.68,400.98,17,5,1.5,1584.4,473.21
PROD_2899,49.31,67.04,79,11,3.0,1230.58,76.73
PROD_2900,119.74,149.9,79,10,2.8,525.96,183.05
PROD_2901,617.13,695.75,48,11,1.0,419.52,808.53
PROD_2902,20.01,22.89,63,2,2.8,1739.37,27.76
PROD_2903,344.92,459.12,40,2,2.5,1464.02,441.86
PROD_2904,427.56,455.54,84,12,3.7,465.75,605.36
PROD_2905,62.61,87.49,15,1,4.8,1249.43,77.87
PROD_2906,779.0,853.49,99,9,1.3,922.72,1209.38
PROD_2907,196.38,260.91,6,11,2.3,359.38,260.68
PROD_2908,257.28,305.69,94,8,2.8,1087.12,416.26
PROD_2909,257.08,314.22,63,8,2.8,598.96,336.98
PROD_2910,199.72,,8,1,4.1,237.68,158.1
PROD_2911,21.15,25.26,95,5,2.8,960.57,31.59
PROD_2912,588.89,729.12,32,12,1.1,1200.71,813.87
PROD_2913,774.14,826.2,45,6,3.8,141.47,1048.69
PROD_2914,194.95,204.86,52,2,4.5,834.08,260.61
PROD_2915,537.18,610.06,79,10,3.1,552.44,746.57
PROD_2916,598.68,771.22,82,5,3.3,109.77,823.63
PROD_2917,681.77,744.8,13,6,1.7,295.04,882.12
PROD_2918,349.65,381.06,24,9,1.9,321.12,480.08
PROD_2919,256.29,305.96,40,10,1.9,406.6,362.84
PROD_2920,273.73,349.48,14,1,2.7,1616.59,354.75
PROD_2921,575.84,748.15,92,10,4.7,907.01,915.07
PROD_2922,657.09,730.98,75,3,3.1,336.82,1016.07
PROD_2923,161.66,174.24,70,12,1.8,245.58,216.04
PROD_2924,309.33,426.61,62,9,2.1,630.98,368.01
PROD_2925,723.51,825.7,89,1,2.5,1606.13,1044.62
PROD_2926,649.22,875.59,61,1,3.5,760.7,922.76
PROD_2927,788.19,1065.81,1,1,2.8,361.8,950.4
PROD_2928,608.31,803.21,89,7,2.6,838.03,821.51
PROD_2929,326.69,,66,5,3.3,1132.86,476.8
PROD_2930,480.7,643.0,32,6,2.0,107.69,635.07
PROD_2931,535.59,706.57,13,8,1.3,1273.9,641.04
PROD_2932,81.2,102.21,33,2,1.1,820.45,117.25
PROD_2933,444.71,519.43,32,2,2.0,68.97,609.41
PROD_2934,573.27,654.6,56,3,1.4,1364.08,757.79
PROD_2935,150.51,164.46,24,3,2.3,1439.16,206.92
PROD_2936,628.89,772.54,91,3,4.1,1276.24,833.95
PROD_2937,475.34,596.48,4,4,3.9,716.76,622.22
PROD_2938,762.73,896.8,88,3,3.4,1082.73,1015.41
PROD_2939,53.09,64.58,23,2,4.4,804.96,65.23
PROD_2940,226.95,267.18,29,9,2.1,1416.21,300.7
PROD_2941,489.21,623.43,98,6,4.5,1187.98,685.97
PROD_2942,251.32,343.16,21,3,2.6,209.51,343.11
PROD_2943,577.25,639.23,30,9,2.6,1304.03,816.41
PROD_2944,612.02,724.33,90,4,2.6,1390.11,837.32
PROD_2945,99.96,109.89,20,4,1.4,772.87,114.58
PROD_2946,420.81,533.89,16,8,4.9,1757.78,617.46
PROD_2947,416.93,544.14,67,7,1.6,1693.88,532.84
PROD_2948,308.04,423.91,49,7,2.4,391.57,403.5
PROD_2949,747.68,858.04,58,10,2.3,1813.32,1061.66
PROD_2950,665.45,920.04,44,7,1.3,909.7,958.68
PROD_2951,563.82,604.5,25,10,1.6,1461.31,813.3
PROD_2952,577.17,727.85,23,11,1.2,1637.49,872.71
PROD_2953,380.14,406.75,59,5,2.2,1034.97,500.63
PROD_2954,738.38,1006.27,1,7,4.5,828.25,1000.6
PROD_2955,561.78,694.05,97,4,2.4,1835.13,774.5
PROD_2956,588.61,755.93,15,8,1.5,500.16,715.26
PROD_2957,692.12,928.17,81,9,3.6,551.09,998.79
PROD_2958,233.78,257.76,98,12,5.0,755.16,381.72
PROD_2959,649.52,690.76,81,3,1.9,1725.96,844.59
PROD_2960,172.29,233.9,52,7,2.1,1880.64,668.45
PROD_2961,289.37,335.73,58,12,4.9,479.13,1418.38
PROD_2962,281.78,308.59,41,10,1.7,1734.55,421.82
PROD_2963,783.25,950.84,44,9,3.0,553.5,1087.64
PROD_2964,688.1,866.6,4,1,2.0,1942.75,883.84
PROD_2965,566.91,601.4,77,2,4.7,1214.95,906.57
PROD_2966,587.1,672.95,68,7,4.9,63.82,869.79
PROD_2967,458.42,486.6,7,2,4.3,116.55,592.76
PROD_2968,758.73,908.29,46,7,2.3,337.59,996.99
PROD_2969,407.08,,9,1,2.6,415.77,493.68
PROD_2970,316.8,441.6,87,3,2.0,1546.86,453.6
